subject_id	trial	response_type	probability
9	13	0	0.0009669014
9	14	0	0.0009669014
9	15	0	0.0009669014
9	16	0	0.0009669014
9	17	0	0.00096690137
9	18	0	0.00096690137
9	19	0	0.00096690137
9	20	0	0.00096690137
9	21	0	0.0009669014
9	22	0	0.0009669014
9	23	0	0.0009669014
9	24	0	0.0009669014
10	0	0	0.0011016878
10	1	0	0.0009669099
10	2	0	0.0009669014
10	3	0	0.00096690137
10	4	0	0.00096690137
10	5	0	0.0009669014
10	6	0	0.00096690137
10	7	0	0.0009669014
10	8	0	0.00096690137
10	9	0	0.00096690137
10	10	0	0.0009669014
10	11	0	0.00096690137
10	12	0	0.0009669014
10	13	0	0.0009669014
10	14	0	0.0009669014
10	15	0	0.0009669014
10	16	0	0.0009669014
10	17	0	0.00096690137
10	18	0	0.00096690137
10	19	0	0.00096690137
10	20	0	0.00096690137
10	21	0	0.0009669014
10	22	0	0.0009669014
10	23	0	0.0009669014
10	24	0	0.0009669014
11	0	0	0.0011016878
11	1	0	0.0009669099
11	2	0	0.0009669014
11	3	0	0.00096690137
11	4	0	0.00096690137
11	5	0	0.0009669014
11	6	0	0.00096690137
11	7	0	0.0009669014
11	8	0	0.00096690137
11	9	0	0.00096690137
11	10	0	0.0009669014
11	11	0	0.00096690137
11	12	0	0.0009669014
11	13	0	0.0009669014
11	14	0	0.0009669014
11	15	0	0.0009669014
11	16	0	0.0009669014
11	17	0	0.00096690137
11	18	0	0.00096690137
11	19	0	0.00096690137
11	20	0	0.00096690137
11	21	0	0.0009669014
11	22	0	0.0009669014
11	23	0	0.0009669014
11	24	0	0.0009669014
12	0	0	0.0011016878
12	1	0	0.0009669099
12	2	0	0.0009669014
12	3	0	0.00096690137
12	4	0	0.00096690137
12	5	0	0.0009669014
12	6	0	0.00096690137
12	7	0	0.0009669014
12	8	0	0.00096690137
12	9	0	0.00096690137
12	10	0	0.0009669014
12	11	0	0.00096690137
12	12	0	0.0009669014
12	13	0	0.0009669014
12	14	0	0.0009669014
12	15	0	0.0009669014
12	16	0	0.0009669014
12	17	0	0.00096690137
12	18	0	0.00096690137
12	19	0	0.00096690137
12	20	0	0.00096690137
12	21	0	0.0009669014
12	22	0	0.0009669014
12	23	0	0.0009669014
12	24	0	0.0009669014
13	0	0	0.0020990833
13	1	0	0.0009669744
13	2	0	0.0009669014
13	3	0	0.0009669014
13	4	0	0.0009669015
13	5	0	0.0009669014
13	6	0	0.0009669014
13	7	0	0.0009669015
13	8	0	0.00096690154
13	9	0	0.0009669014
13	10	0	0.0009669014
13	11	0	0.0009669014
13	12	0	0.0009669015
13	13	0	0.0009669014
13	14	0	0.0009669015
13	15	0	0.0009669015
13	16	0	0.0009669015
13	17	0	0.0009669015
13	18	0	0.0009669014
13	19	0	0.0009669015
13	20	0	0.0009669014
13	21	0	0.0009669014
13	22	0	0.0009669014
13	23	0	0.0009669014
13	24	0	0.0009669014
14	0	0	0.06417684
14	1	0	0.000971121
14	2	0	0.00096690154
14	3	0	0.0009669014
14	4	0	0.0009669014
14	5	0	0.00096690154
14	6	0	0.0009669015
14	7	0	0.0009669014
14	8	0	0.0009669015
14	9	0	0.0009669015
14	10	0	0.0009669015
14	11	0	0.0009669014
14	12	0	0.0009669015
14	13	0	0.0009669014
14	14	0	0.00096690137
14	15	0	0.0009669014
14	16	0	0.00096690137
14	17	0	0.00096690137
14	18	0	0.00096690137
14	19	0	0.0009669013
14	20	0	0.0009669013
14	21	0	0.00096690125
14	22	0	0.00096690125
14	23	0	0.00096690125
14	24	0	0.00096690125
15	0	0	0.06417684
15	1	0	0.000971121
15	2	0	0.00096690154
15	3	0	0.0009669014
15	4	0	0.0009669014
15	5	0	0.00096690154
15	6	0	0.0009669015
15	7	0	0.0009669014
15	8	0	0.0009669015
15	9	0	0.0009669015
15	10	0	0.0009669015
15	11	0	0.0009669014
15	12	0	0.0009669015
15	13	0	0.0009669014
15	14	0	0.00096690137
15	15	0	0.0009669014
15	16	0	0.00096690137
15	17	0	0.00096690137
15	18	0	0.00096690137
15	19	0	0.0009669013
15	20	0	0.0009669013
15	21	0	0.00096690125
15	22	0	0.00096690125
15	23	0	0.00096690125
15	24	0	0.00096690125
16	0	0	0.0020990833
16	1	0	0.0009669744
16	2	0	0.0009669014
16	3	0	0.0009669014
16	4	0	0.0009669015
16	5	0	0.0009669014
16	6	0	0.0009669014
16	7	0	0.0009669015
16	8	0	0.00096690154
16	9	0	0.0009669014
16	10	0	0.0009669014
16	11	0	0.0009669014
16	12	0	0.0009669015
16	13	0	0.0009669014
16	14	0	0.0009669015
16	15	0	0.0009669015
16	16	0	0.0009669015
16	17	0	0.0009669015
16	18	0	0.0009669014
16	19	0	0.0009669015
16	20	0	0.0009669014
16	21	0	0.0009669014
16	22	0	0.0009669014
16	23	0	0.0009669014
16	24	0	0.0009669014
17	0	0	0.09021795
17	1	0	0.0009728594
17	2	0	0.0009669018
17	3	0	0.0009669013
17	4	0	0.0009669014
17	5	0	0.00096690137
17	6	0	0.0009669014
17	7	0	0.00096690137
17	8	0	0.0009669014
17	9	0	0.00096690137
17	10	0	0.00096690137
17	11	0	0.00096690137
17	12	0	0.00096690137
17	13	0	0.0009669013
17	14	0	0.00096690137
17	15	0	0.0009669013
17	16	0	0.00096690137
17	17	0	0.00096690137
17	18	0	0.0009669013
17	19	0	0.0009669013
17	20	0	0.0009669013
17	21	0	0.0009669013
17	22	0	0.00096690125
17	23	0	0.00096690125
17	24	0	0.00096690125
18	0	0	0.101778574
18	1	0	0.00097363105
18	2	0	0.0009669018
18	3	0	0.0009669013
18	4	0	0.0009669014
18	5	0	0.0009669014
18	6	0	0.00096690137
18	7	0	0.0009669014
18	8	0	0.0009669014
18	9	0	0.0009669014
18	10	0	0.0009669014
18	11	0	0.00096690137
18	12	0	0.00096690137
18	13	0	0.00096690137
18	14	0	0.0009669014
18	15	0	0.00096690137
18	16	0	0.0009669014
18	17	0	0.00096690137
18	18	0	0.0009669014
18	19	0	0.0009669014
18	20	0	0.0009669014
18	21	0	0.0009669014
18	22	0	0.00096690137
18	23	0	0.00096690137
18	24	0	0.00096690137
19	0	0	0.008292998
19	1	0	0.0009673731
19	2	0	0.0009669012
19	3	0	0.0009669013
19	4	0	0.0009669013
19	5	0	0.0009669013
19	6	0	0.0009669013
19	7	0	0.0009669012
19	8	0	0.00096690125
19	9	0	0.00096690125
19	10	0	0.0009669012
19	11	0	0.0009669012
19	12	0	0.00096690125
19	13	0	0.0009669012
19	14	0	0.0009669012
19	15	0	0.00096690125
19	16	0	0.00096690113
19	17	0	0.00096690113
19	18	0	0.0009669012
19	19	0	0.0009669012
19	20	0	0.0009669012
19	21	0	0.00096690113
19	22	0	0.0009669012
19	23	0	0.0009669012
19	24	0	0.0009669012
20	0	0	0.0026400662
20	1	0	0.00096701103
20	2	0	0.0009669014
20	3	0	0.0009669014
20	4	0	0.0009669014
20	5	0	0.00096690137
20	6	0	0.0009669015
20	7	0	0.0009669014
20	8	0	0.00096690137
20	9	0	0.00096690137
20	10	0	0.0009669014
20	11	0	0.0009669014
20	12	0	0.0009669014
20	13	0	0.0009669014
20	14	0	0.0009669014
20	15	0	0.0009669015
20	16	0	0.00096690137
20	17	0	0.0009669014
20	18	0	0.00096690137
20	19	0	0.00096690137
20	20	0	0.0009669015
20	21	0	0.0009669014
20	22	0	0.0009669014
20	23	0	0.0009669014
20	24	0	0.0009669014
21	0	0	0.0043499353
21	1	0	0.0009671229
21	2	0	0.0009669014
21	3	0	0.0009669013
21	4	0	0.00096690137
21	5	0	0.00096690137
21	6	0	0.00096690137
21	7	0	0.00096690137
21	8	0	0.00096690137
21	9	0	0.00096690137
21	10	0	0.00096690137
21	11	0	0.0009669013
21	12	0	0.00096690137
21	13	0	0.00096690137
21	14	0	0.00096690137
21	15	0	0.00096690137
21	16	0	0.0009669013
21	17	0	0.00096690137
21	18	0	0.00096690137
21	19	0	0.0009669014
21	20	0	0.00096690137
21	21	0	0.00096690137
21	22	0	0.00096690137
21	23	0	0.00096690137
21	24	0	0.00096690137
22	0	0	0.0043499353
22	1	0	0.0009671229
22	2	0	0.0009669014
22	3	0	0.0009669013
22	4	0	0.00096690137
22	5	0	0.00096690137
22	6	0	0.00096690137
22	7	0	0.00096690137
22	8	0	0.00096690137
22	9	0	0.00096690137
22	10	0	0.00096690137
22	11	0	0.0009669013
22	12	0	0.00096690137
22	13	0	0.00096690137
22	14	0	0.00096690137
22	15	0	0.00096690137
22	16	0	0.0009669013
22	17	0	0.00096690137
22	18	0	0.00096690137
22	19	0	0.0009669014
22	20	0	0.00096690137
22	21	0	0.00096690137
22	22	0	0.00096690137
22	23	0	0.00096690137
22	24	0	0.00096690137
23	0	0	0.0012704348
23	1	0	0.0009669369
23	2	0	0.0009669015
23	3	0	0.0009669015
23	4	0	0.00096690154
23	5	0	0.0009669014
23	6	0	0.0009669014
23	7	0	0.0009669014
23	8	0	0.0009669014
23	9	0	0.0009669014
23	10	0	0.00096690154
23	11	0	0.0009669015
23	12	0	0.0009669015
23	13	0	0.0009669015
23	14	0	0.0009669015
23	15	0	0.0009669014
23	16	0	0.0009669014
23	17	0	0.0009669015
23	18	0	0.0009669015
23	19	0	0.0009669014
23	20	0	0.0009669015
23	21	0	0.0009669014
23	22	0	0.0009669014
23	23	0	0.0009669014
23	24	0	0.0009669014
24	0	0	0.0012704348
24	1	0	0.0009669369
24	2	0	0.0009669015
24	3	0	0.0009669015
24	4	0	0.00096690154
24	5	0	0.0009669014
24	6	0	0.0009669014
24	7	0	0.0009669014
24	8	0	0.0009669014
24	9	0	0.0009669014
24	10	0	0.00096690154
24	11	0	0.0009669015
24	12	0	0.0009669015
24	13	0	0.0009669015
24	14	0	0.0009669015
24	15	0	0.0009669014
24	16	0	0.0009669014
24	17	0	0.0009669015
24	18	0	0.0009669015
24	19	0	0.0009669014
24	20	0	0.0009669015
24	21	0	0.0009669014
24	22	0	0.0009669014
24	23	0	0.0009669014
24	24	0	0.0009669014
25	0	0	0.004711645
25	1	0	0.0009671468
25	2	0	0.0009669014
25	3	0	0.00096690137
25	4	0	0.00096690137
25	5	0	0.0009669014
25	6	0	0.0009669014
25	7	0	0.00096690137
25	8	0	0.0009669013
25	9	0	0.00096690137
25	10	0	0.00096690137
25	11	0	0.0009669013
25	12	0	0.0009669013
25	13	0	0.0009669014
25	14	0	0.0009669014
25	15	0	0.00096690137
25	16	0	0.00096690137
25	17	0	0.0009669014
25	18	0	0.00096690137
25	19	0	0.0009669013
25	20	0	0.0009669013
25	21	0	0.0009669013
25	22	0	0.00096690137
25	23	0	0.00096690137
25	24	0	0.00096690137
26	0	0	0.0011019032
26	1	0	0.00096691004
26	2	0	0.0009669015
26	3	0	0.0009669015
26	4	0	0.0009669014
26	5	0	0.0009669015
26	6	0	0.0009669014
26	7	0	0.0009669014
26	8	0	0.0009669014
26	9	0	0.0009669014
26	10	0	0.0009669015
26	11	0	0.0009669014
26	12	0	0.0009669014
26	13	0	0.00096690137
26	14	0	0.0009669014
26	15	0	0.00096690137
26	16	0	0.0009669014
26	17	0	0.0009669014
26	18	0	0.0009669014
26	19	0	0.0009669014
26	20	0	0.0009669014
26	21	0	0.0009669014
26	22	0	0.0009669014
26	23	0	0.0009669014
26	24	0	0.0009669014
27	0	0	0.102889255
27	1	0	0.00097368826
27	2	0	0.0009669018
27	3	0	0.0009669012
27	4	0	0.0009669012
27	5	0	0.0009669012
27	6	0	0.00096690113
27	7	0	0.00096690113
27	8	0	0.0009669011
27	9	0	0.0009669012
27	10	0	0.0009669012
27	11	0	0.0009669012
27	12	0	0.00096690125
27	13	0	0.0009669013
27	14	0	0.00096690125
27	15	0	0.00096690125
27	16	0	0.00096690137
27	17	0	0.0009669013
27	18	0	0.00096690125
27	19	0	0.0009669013
27	20	0	0.0009669013
27	21	0	0.00096690125
27	22	0	0.0009669012
27	23	0	0.0009669012
27	24	0	0.0009669012
28	0	0	0.0017870436
28	1	0	0.0009669672
28	2	0	0.0009669014
28	3	0	0.0009669014
28	4	0	0.0009669014
28	5	0	0.0009669014
28	6	0	0.0009669014
28	7	0	0.0009669014
28	8	0	0.0009669015
28	9	0	0.00096690137
28	10	0	0.00096690137
28	11	0	0.00096690137
28	12	0	0.0009669014
28	13	0	0.0009669014
28	14	0	0.0009669014
28	15	0	0.0009669014
28	16	0	0.0009669015
28	17	0	0.0009669015
28	18	0	0.00096690137
28	19	0	0.00096690137
28	20	0	0.0009669015
28	21	0	0.0009669014
28	22	0	0.00096690137
28	23	0	0.0009669014
28	24	0	0.0009669014
29	0	0	0.0011018133
29	1	0	0.00096691004
29	2	0	0.0009669014
29	3	0	0.0009669014
29	4	0	0.0009669014
29	5	0	0.0009669014
29	6	0	0.0009669015
29	7	0	0.0009669015
29	8	0	0.0009669014
29	9	0	0.0009669015
29	10	0	0.0009669014
29	11	0	0.0009669015
29	12	0	0.0009669014
29	13	0	0.0009669014
29	14	0	0.0009669014
29	15	0	0.0009669015
29	16	0	0.0009669015
29	17	0	0.0009669014
29	18	0	0.0009669014
29	19	0	0.0009669014
29	20	0	0.0009669015
29	21	0	0.0009669014
29	22	0	0.0009669014
29	23	0	0.0009669014
29	24	0	0.0009669014
30	0	0	0.001682953
30	1	0	0.0009669491
30	2	0	0.00096690137
30	3	0	0.0009669014
30	4	0	0.00096690137
30	5	0	0.00096690137
30	6	0	0.00096690137
30	7	0	0.00096690137
30	8	0	0.0009669013
30	9	0	0.0009669014
30	10	0	0.00096690137
30	11	0	0.00096690137
30	12	0	0.00096690137
30	13	0	0.00096690137
30	14	0	0.00096690137
30	15	0	0.00096690137
30	16	0	0.0009669014
30	17	0	0.0009669014
30	18	0	0.0009669013
30	19	0	0.00096690137
30	20	0	0.0009669014
30	21	0	0.00096690137
30	22	0	0.0009669014
30	23	0	0.00096690137
30	24	0	0.00096690137
31	0	0	0.10287291
31	1	0	0.0009811606
31	2	0	0.000966902
31	3	0	0.0009669012
31	4	0	0.0009669013
31	5	0	0.00096690137
31	6	0	0.0009669013
31	7	0	0.00096690137
31	8	0	0.00096690137
31	9	0	0.00096690137
31	10	0	0.00096690125
31	11	0	0.00096690125
31	12	0	0.00096690125
31	13	0	0.0009669012
31	14	0	0.0009669012
31	15	0	0.00096690125
31	16	0	0.00096690113
31	17	0	0.0009669012
31	18	0	0.00096690113
31	19	0	0.00096690113
31	20	0	0.0009669012
31	21	0	0.0009669011
31	22	0	0.0009669012
31	23	0	0.00096690113
31	24	0	0.00096690113
32	0	0	0.015761191
32	1	0	0.00096893887
32	2	0	0.00096690166
32	3	0	0.00096690154
32	4	0	0.0009669014
32	5	0	0.0009669014
32	6	0	0.0009669014
32	7	0	0.0009669015
32	8	0	0.0009669015
32	9	0	0.00096690154
32	10	0	0.00096690154
32	11	0	0.0009669015
32	12	0	0.0009669015
32	13	0	0.00096690154
32	14	0	0.0009669015
32	15	0	0.0009669015
32	16	0	0.00096690154
32	17	0	0.0009669015
32	18	0	0.0009669015
32	19	0	0.0009669015
32	20	0	0.0009669015
32	21	0	0.0009669015
32	22	0	0.0009669016
32	23	0	0.00096690154
32	24	0	0.00096690154
33	0	0	0.0011017385
33	1	0	0.00096691
33	2	0	0.0009669014
33	3	0	0.0009669014
33	4	0	0.00096690137
33	5	0	0.0009669015
33	6	0	0.0009669015
33	7	0	0.0009669014
33	8	0	0.0009669014
33	9	0	0.0009669014
33	10	0	0.0009669014
33	11	0	0.00096690137
33	12	0	0.0009669014
33	13	0	0.0009669014
33	14	0	0.0009669014
33	15	0	0.0009669015
33	16	0	0.0009669015
33	17	0	0.0009669014
33	18	0	0.0009669014
33	19	0	0.0009669014
33	20	0	0.0009669015
33	21	0	0.0009669014
33	22	0	0.0009669014
33	23	0	0.0009669014
33	24	0	0.0009669014
34	0	0	0.0011017083
34	1	0	0.0009669099
34	2	0	0.0009669014
34	3	0	0.00096690137
34	4	0	0.0009669014
34	5	0	0.0009669014
34	6	0	0.0009669014
34	7	0	0.00096690137
34	8	0	0.0009669014
34	9	0	0.0009669015
34	10	0	0.00096690137
34	11	0	0.0009669014
34	12	0	0.00096690137
34	13	0	0.00096690137
34	14	0	0.00096690137
34	15	0	0.0009669014
34	16	0	0.0009669014
34	17	0	0.00096690137
34	18	0	0.00096690137
34	19	0	0.0009669014
34	20	0	0.0009669014
34	21	0	0.00096690137
34	22	0	0.0009669014
34	23	0	0.0009669014
34	24	0	0.0009669014
35	0	0	0.0011016912
35	1	0	0.00096691
35	2	0	0.0009669014
35	3	0	0.0009669015
35	4	0	0.0009669014
35	5	0	0.0009669014
35	6	0	0.0009669014
35	7	0	0.0009669014
35	8	0	0.00096690137
35	9	0	0.00096690137
35	10	0	0.0009669015
35	11	0	0.0009669014
35	12	0	0.0009669014
35	13	0	0.0009669014
35	14	0	0.0009669014
35	15	0	0.0009669014
35	16	0	0.0009669014
35	17	0	0.0009669014
35	18	0	0.00096690137
35	19	0	0.0009669014
35	20	0	0.0009669014
35	21	0	0.0009669014
35	22	0	0.0009669014
35	23	0	0.0009669014
35	24	0	0.0009669014
36	0	0	0.0025123735
36	1	0	0.0009670517
36	2	0	0.00096690137
36	3	0	0.00096690137
36	4	0	0.0009669014
36	5	0	0.00096690154
36	6	0	0.0009669015
36	7	0	0.0009669014
36	8	0	0.0009669015
36	9	0	0.0009669014
36	10	0	0.0009669015
36	11	0	0.0009669014
36	12	0	0.0009669014
36	13	0	0.0009669015
36	14	0	0.0009669015
36	15	0	0.0009669015
36	16	0	0.0009669014
36	17	0	0.0009669015
36	18	0	0.0009669014
36	19	0	0.0009669014
36	20	0	0.0009669015
36	21	0	0.0009669015
36	22	0	0.0009669014
36	23	0	0.0009669015
36	24	0	0.0009669014
37	0	0	0.0011016882
37	1	0	0.0009669099
37	2	0	0.0009669014
37	3	0	0.0009669014
37	4	0	0.00096690137
37	5	0	0.0009669014
37	6	0	0.00096690137
37	7	0	0.0009669014
37	8	0	0.0009669014
37	9	0	0.0009669014
37	10	0	0.0009669014
37	11	0	0.0009669014
37	12	0	0.0009669014
37	13	0	0.0009669014
37	14	0	0.0009669014
37	15	0	0.0009669014
37	16	0	0.0009669014
37	17	0	0.0009669014
37	18	0	0.0009669014
37	19	0	0.0009669014
37	20	0	0.0009669014
37	21	0	0.0009669014
37	22	0	0.0009669014
37	23	0	0.0009669014
37	24	0	0.0009669014
38	0	0	0.017625717
38	1	0	0.0009692015
38	2	0	0.0009669013
38	3	0	0.00096690113
38	4	0	0.0009669012
38	5	0	0.0009669013
38	6	0	0.00096690125
38	7	0	0.0009669012
38	8	0	0.0009669012
38	9	0	0.0009669012
38	10	0	0.00096690113
38	11	0	0.00096690113
38	12	0	0.00096690113
38	13	0	0.0009669011
38	14	0	0.0009669011
38	15	0	0.0009669011
38	16	0	0.0009669012
38	17	0	0.00096690113
38	18	0	0.00096690113
38	19	0	0.00096690113
38	20	0	0.0009669011
38	21	0	0.0009669011
38	22	0	0.00096690113
38	23	0	0.0009669011
38	24	0	0.0009669011
39	0	0	0.0036272344
39	1	0	0.0009672174
39	2	0	0.0009669014
39	3	0	0.00096690137
39	4	0	0.0009669014
39	5	0	0.0009669014
39	6	0	0.00096690137
39	7	0	0.00096690137
39	8	0	0.00096690137
39	9	0	0.00096690137
39	10	0	0.0009669013
39	11	0	0.0009669013
39	12	0	0.00096690137
39	13	0	0.0009669013
39	14	0	0.00096690137
39	15	0	0.0009669013
39	16	0	0.0009669014
39	17	0	0.00096690137
39	18	0	0.0009669013
39	19	0	0.00096690137
39	20	0	0.00096690137
39	21	0	0.00096690137
39	22	0	0.00096690137
39	23	0	0.00096690137
39	24	0	0.00096690137
40	0	0	0.0021085064
40	1	0	0.000967062
40	2	0	0.0009669014
40	3	0	0.0009669014
40	4	0	0.0009669015
40	5	0	0.0009669014
40	6	0	0.00096690137
40	7	0	0.0009669014
40	8	0	0.0009669014
40	9	0	0.0009669014
40	10	0	0.0009669014
40	11	0	0.00096690137
40	12	0	0.0009669014
40	13	0	0.0009669014
40	14	0	0.00096690137
40	15	0	0.00096690137
40	16	0	0.0009669014
40	17	0	0.0009669014
40	18	0	0.0009669014
40	19	0	0.00096690137
40	20	0	0.0009669014
40	21	0	0.0009669014
40	22	0	0.0009669014
40	23	0	0.0009669014
40	24	0	0.0009669014
41	0	0	0.0026591546
41	1	0	0.0009670104
41	2	0	0.0009669015
41	3	0	0.0009669014
41	4	0	0.0009669014
41	5	0	0.0009669015
41	6	0	0.0009669015
41	7	0	0.0009669015
41	8	0	0.0009669014
41	9	0	0.0009669014
41	10	0	0.0009669014
41	11	0	0.0009669015
41	12	0	0.0009669015
41	13	0	0.0009669014
41	14	0	0.0009669014
41	15	0	0.0009669014
41	16	0	0.0009669014
41	17	0	0.0009669014
41	18	0	0.0009669014
41	19	0	0.0009669014
41	20	0	0.0009669014
41	21	0	0.0009669014
41	22	0	0.0009669014
41	23	0	0.0009669014
41	24	0	0.0009669014
42	0	0	0.10299442
42	1	0	0.0009827771
42	2	0	0.00096690364
42	3	0	0.00096690137
42	4	0	0.0009669013
42	5	0	0.0009669014
42	6	0	0.00096690154
42	7	0	0.00096690154
42	8	0	0.0009669016
42	9	0	0.00096690154
42	10	0	0.0009669016
42	11	0	0.0009669015
42	12	0	0.0009669014
42	13	0	0.0009669015
42	14	0	0.0009669014
42	15	0	0.0009669015
42	16	0	0.0009669015
42	17	0	0.0009669015
42	18	0	0.0009669014
42	19	0	0.00096690137
42	20	0	0.00096690137
42	21	0	0.0009669015
42	22	0	0.00096690137
42	23	0	0.0009669014
42	24	0	0.0009669014
43	0	0	0.0043499363
43	1	0	0.0009671229
43	2	0	0.00096690137
43	3	0	0.0009669014
43	4	0	0.0009669014
43	5	0	0.00096690137
43	6	0	0.00096690137
43	7	0	0.0009669014
43	8	0	0.00096690137
43	9	0	0.00096690137
43	10	0	0.0009669014
43	11	0	0.0009669013
43	12	0	0.00096690137
43	13	0	0.00096690137
43	14	0	0.0009669014
43	15	0	0.0009669013
43	16	0	0.00096690137
43	17	0	0.0009669014
43	18	0	0.0009669014
43	19	0	0.0009669014
43	20	0	0.0009669013
43	21	0	0.0009669013
43	22	0	0.00096690137
43	23	0	0.00096690137
43	24	0	0.0009669014
44	0	0	0.004713345
